sequence_id	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids
1	deepbgc	0.1.0	deepbgc	1_5070270-5104359.1	5070270	5104359	34089	29	49	13	0.73079	antibacterial	0.76	0.05	0.15	0.13	Saccharide	0.01	0.12	0.18	0.11	0.09	0.53	0.02	1_1_4460;1_1_4461;1_1_4462;1_1_4463;1_1_4464;1_1_4465;1_1_4466;1_1_4467;1_1_4468;1_1_4469;1_1_4470;1_1_4471;1_1_4472;1_1_4473;1_1_4474;1_1_4475;1_1_4476;1_1_4477;1_1_4478;1_1_4479;1_1_4480;1_1_4481;1_1_4482;1_1_4483;1_1_4484;1_1_4485;1_1_4486;1_1_4487;1_1_4488	PF03720;PF03721;PF00535;PF00501;PF02737;PF03061;PF02786;PF08028;PF00984;PF00441;PF00483;PF02770;PF02771	PF06030;PF00960;PF00854;PF07690;PF00072;PF00486;PF00672;PF00512;PF02518;PF04138;PF15632;PF02786;PF02222;PF00731;PF01244;PF01244;PF03720;PF00984;PF03721;PF03446;PF02737;PF02771;PF02770;PF00441;PF08028;PF03241;PF00483;PF12804;PF00132;PF03816;PF03061;PF13399;PF03816;PF13641;PF00535;PF13506;PF13632;PF13399;PF03816;PF13399;PF03816;PF03816;PF00501;PF01510;PF00881;PF01996;PF01933;PF05995;PF07883
1	deepbgc	0.1.0	deepbgc	1_5287628-5287889.1	5287628	5287889	261	1	1	0	0.54639	antibacterial	0.87	0.09	0.17	0.29		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_4647		PF04149
1	deepbgc	0.1.0	deepbgc	1_5316069-5316681.1	5316069	5316681	612	1	1	0	0.66526	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.39	0.19	0.17	0.02	0.21	1_1_4678		PF00440
1	deepbgc	0.1.0	deepbgc	1_5333574-5333775.1	5333574	5333775	201	1	1	0	0.55611	antibacterial	0.87	0.09	0.17	0.29		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_4696		PF04149
1	deepbgc	0.1.0	deepbgc	1_5511366-5511621.1	5511366	5511621	255	1	1	0	0.50119	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_4841		PF01016
1	deepbgc	0.1.0	deepbgc	1_5513306-5527885.1	5513306	5527885	14579	12	30	7	0.80445		0.40	0.10	0.28	0.13	Saccharide	0.02	0.02	0.06	0.06	0.00	0.85	0.00	1_1_4843;1_1_4844;1_1_4845;1_1_4846;1_1_4847;1_1_4848;1_1_4849;1_1_4850;1_1_4851;1_1_4852;1_1_4853;1_1_4854	PF07993;PF02719;PF00171;PF04321;PF00535;PF00534;PF01370	PF13641;PF00535;PF13704;PF10111;PF04321;PF16363;PF01370;PF01073;PF02719;PF05368;PF13460;PF07993;PF13524;PF00534;PF13692;PF13439;PF13579;PF04464;PF00535;PF13641;PF10111;PF13641;PF00535;PF12804;PF13506;PF04138;PF00696;PF01472;PF00171;PF01435
1	deepbgc	0.1.0	deepbgc	1_5656768-5673609.1	5656768	5673609	16841	17	35	7	0.84586		0.48	0.12	0.17	0.19	Polyketide	0.01	0.23	0.08	0.76	0.02	0.01	0.10	1_1_4973;1_1_4974;1_1_4975;1_1_4976;1_1_4977;1_1_4978;1_1_4979;1_1_4980;1_1_4981;1_1_4982;1_1_4983;1_1_4984;1_1_4985;1_1_4986;1_1_4987;1_1_4988;1_1_4989	PF08545;PF08541;PF00248;PF00698;PF02801;PF00108;PF00109	PF00933;PF01915;PF07691;PF14310;PF00657;PF13472;PF11343;PF02801;PF00109;PF00108;PF14573;PF00550;PF08541;PF08545;PF00195;PF00108;PF08392;PF00698;PF13556;PF02678;PF07883;PF00144;PF13411;PF00376;PF09278;PF00248;PF09851;PF14472;PF06259;PF13022;PF00440;PF03995;PF07885;PF00060;PF00520
1	deepbgc	0.1.0	deepbgc	1_5722760-5733319.1	5722760	5733319	10559	9	21	5	0.62742		0.30	0.12	0.42	0.12		0.06	0.10	0.48	0.23	0.05	0.01	0.14	1_1_5047;1_1_5048;1_1_5049;1_1_5050;1_1_5051;1_1_5052;1_1_5053;1_1_5054;1_1_5055	PF02803;PF00067;PF00583;PF00108;PF03992	PF06609;PF07690;PF13347;PF00083;PF12832;PF13673;PF13508;PF00583;PF07366;PF12680;PF13474;PF13577;PF03992;PF14013;PF09594;PF14378;PF00067;PF00108;PF02803;PF01464;PF06737
1	deepbgc	0.1.0	deepbgc	1_5736302-5762109.1	5736302	5762109	25807	25	48	14	0.82194		0.28	0.30	0.24	0.15		0.03	0.06	0.08	0.27	0.02	0.41	0.19	1_1_5058;1_1_5059;1_1_5060;1_1_5061;1_1_5062;1_1_5063;1_1_5064;1_1_5065;1_1_5066;1_1_5067;1_1_5068;1_1_5069;1_1_5070;1_1_5071;1_1_5072;1_1_5073;1_1_5074;1_1_5075;1_1_5076;1_1_5077;1_1_5078;1_1_5079;1_1_5080;1_1_5081;1_1_5082	PF02803;PF00171;PF00109;PF02585;PF00534;PF02770;PF08028;PF00441;PF08241;PF01636;PF00108;PF00432;PF08242;PF02771	PF02361;PF13249;PF00432;PF13243;PF00753;PF12706;PF00171;PF06902;PF13459;PF13370;PF00440;PF13439;PF13579;PF00534;PF13692;PF13524;PF02353;PF13489;PF01135;PF05175;PF07021;PF01209;PF13847;PF03602;PF03141;PF03848;PF13649;PF08241;PF08242;PF00432;PF00296;PF01520;PF13578;PF13560;PF12844;PF04149;PF00069;PF07714;PF06293;PF01636;PF02585;PF08028;PF00441;PF02771;PF02770;PF00108;PF00109;PF02803
1	deepbgc	0.1.0	deepbgc	1_5763223-5763784.1	5763223	5763784	561	1	4	0	0.50882	antibacterial	0.78	0.06	0.15	0.21		0.00	0.06	0.06	0.36	0.27	0.01	0.28	1_1_5085		PF07638;PF04545;PF08281;PF04542
1	deepbgc	0.1.0	deepbgc	1_5999579-6000338.1	5999579	6000338	759	1	9	2	0.50119		0.36	0.47	0.16	0.03		0.02	0.04	0.34	0.07	0.26	0.00	0.27	1_1_5299	PF08242;PF08241	PF13489;PF13847;PF05175;PF01209;PF08241;PF05401;PF08242;PF02475;PF13649
1	deepbgc	0.1.0	deepbgc	1_6091541-6101940.1	6091541	6101940	10399	14	17	3	0.63111	antibacterial	0.78	0.08	0.16	0.15		0.01	0.02	0.06	0.07	0.40	0.00	0.45	1_1_5379;1_1_5380;1_1_5381;1_1_5382;1_1_5383;1_1_5384;1_1_5385;1_1_5386;1_1_5387;1_1_5388;1_1_5389;1_1_5390;1_1_5391;1_1_5392	PF00106;PF01243;PF08659	PF04149;PF02518;PF16168;PF08924;PF12462;PF06013;PF06013;PF01243;PF10138;PF00092;PF13519;PF10400;PF03551;PF00296;PF00106;PF08659;PF13561
1	deepbgc	0.1.0	deepbgc	1_6104378-6110195.1	6104378	6110195	5817	7	18	11	0.60890		0.35	0.32	0.32	0.08	Polyketide	0.00	0.15	0.19	0.61	0.08	0.01	0.13	1_1_5396;1_1_5397;1_1_5398;1_1_5399;1_1_5400;1_1_5401;1_1_5402	PF00106;PF02803;PF00109;PF08028;PF00441;PF08241;PF08659;PF00108;PF02770;PF08242;PF02771	PF13489;PF13649;PF08241;PF08242;PF01209;PF00441;PF08028;PF02771;PF00441;PF02770;PF02771;PF00106;PF08659;PF13561;PF00440;PF00108;PF00109;PF02803
1	deepbgc	0.1.0	deepbgc	1_6179888-6182515.1	6179888	6182515	2627	3	19	2	0.60048		0.43	0.42	0.22	0.06		0.03	0.06	0.34	0.14	0.28	0.01	0.15	1_1_5467;1_1_5468;1_1_5469	PF08242;PF08241	PF05724;PF13489;PF05401;PF03848;PF01209;PF05175;PF03141;PF13847;PF13649;PF08241;PF08242;PF05148;PF05899;PF12852;PF07883;PF14525;PF07690;PF00083;PF13347
1	deepbgc	0.1.0	deepbgc	1_6436056-6441526.1	6436056	6441526	5470	4	3	0	0.55873	antibacterial	0.61	0.05	0.12	0.17		0.00	0.05	0.36	0.19	0.17	0.05	0.21	1_1_5701;1_1_5702;1_1_5703;1_1_5704		PF13229;PF13473;PF00440
1	deepbgc	0.1.0	deepbgc	1_6445445-6463768.1	6445445	6463768	18323	18	34	10	0.63734		0.42	0.07	0.47	0.07		0.03	0.26	0.18	0.40	0.15	0.02	0.06	1_1_5707;1_1_5708;1_1_5709;1_1_5710;1_1_5711;1_1_5712;1_1_5713;1_1_5714;1_1_5715;1_1_5716;1_1_5717;1_1_5718;1_1_5719;1_1_5720;1_1_5721;1_1_5722;1_1_5723;1_1_5724	PF00106;PF00171;PF00107;PF00501;PF08028;PF00441;PF08240;PF01636;PF02770;PF02771	PF00171;PF08240;PF16912;PF00107;PF13602;PF02909;PF00440;PF02771;PF02770;PF00441;PF08028;PF05360;PF00440;PF13452;PF01575;PF13411;PF00376;PF09278;PF05853;PF07075;PF01391;PF00106;PF13561;PF03807;PF00501;PF13193;PF00440;PF00082;PF05922;PF00441;PF08028;PF02770;PF02771;PF01636
1	deepbgc	0.1.0	deepbgc	1_6694735-6700805.1	6694735	6700805	6070	7	18	0	0.61405	antibacterial	0.50	0.17	0.33	0.26		0.05	0.04	0.32	0.29	0.06	0.06	0.23	1_1_5948;1_1_5949;1_1_5950;1_1_5951;1_1_5952;1_1_5953;1_1_5954		PF02148;PF01965;PF17124;PF02776;PF00205;PF02775;PF13577;PF12680;PF14534;PF12680;PF07366;PF13577;PF14534;PF12680;PF00732;PF13450;PF00890;PF05199
1	deepbgc	0.1.0	deepbgc	1_6812525-6813152.1	6812525	6813152	627	1	2	0	0.50755	antibacterial	0.76	0.06	0.17	0.24		0.00	0.08	0.23	0.20	0.20	0.00	0.31	1_1_6045		PF13191;PF03029
1	deepbgc	0.1.0	deepbgc	1_6851252-6852404.1	6851252	6852404	1152	2	3	0	0.59841	antibacterial	0.85	0.12	0.15	0.26		0.00	0.09	0.06	0.39	0.19	0.03	0.28	1_1_6076;1_1_6077		PF03551;PF08327;PF10604
1	deepbgc	0.1.0	deepbgc	1_6858157-6870726.1	6858157	6870726	12569	15	24	6	0.64300	antibacterial	0.72	0.22	0.17	0.19	Polyketide	0.00	0.06	0.14	0.71	0.07	0.03	0.02	1_1_6084;1_1_6085;1_1_6086;1_1_6087;1_1_6088;1_1_6089;1_1_6090;1_1_6091;1_1_6092;1_1_6093;1_1_6094;1_1_6095;1_1_6096;1_1_6097;1_1_6098	PF00106;PF00857;PF01243;PF01408;PF08659;PF01370	PF12802;PF00126;PF03466;PF12900;PF01243;PF00857;PF11236;PF00106;PF08659;PF01370;PF13561;PF00106;PF08659;PF13561;PF00496;PF03167;PF04978;PF12867;PF05163;PF01408;PF00795;PF13577;PF14534;PF12680
1	deepbgc	0.1.0	deepbgc	1_6923210-6923831.1	6923210	6923831	621	1	1	0	0.50943	antibacterial	0.87	0.06	0.17	0.26		0.00	0.09	0.07	0.33	0.21	0.03	0.32	1_1_6152		PF01774
1	deepbgc	0.1.0	deepbgc	1_6931930-7010037.1	6931930	7010037	78107	65	151	25	0.83121	antibacterial	0.56	0.47	0.18	0.13	Polyketide	0.02	0.44	0.14	0.63	0.00	0.11	0.01	1_1_6161;1_1_6162;1_1_6163;1_1_6164;1_1_6165;1_1_6166;1_1_6167;1_1_6168;1_1_6169;1_1_6170;1_1_6171;1_1_6172;1_1_6173;1_1_6174;1_1_6175;1_1_6176;1_1_6177;1_1_6178;1_1_6179;1_1_6180;1_1_6181;1_1_6182;1_1_6183;1_1_6184;1_1_6185;1_1_6186;1_1_6187;1_1_6188;1_1_6189;1_1_6190;1_1_6191;1_1_6192;1_1_6193;1_1_6194;1_1_6195;1_1_6196;1_1_6197;1_1_6198;1_1_6199;1_1_6200;1_1_6201;1_1_6202;1_1_6203;1_1_6204;1_1_6205;1_1_6206;1_1_6207;1_1_6208;1_1_6209;1_1_6210;1_1_6211;1_1_6212;1_1_6213;1_1_6214;1_1_6215;1_1_6216;1_1_6217;1_1_6218;1_1_6219;1_1_6220;1_1_6221;1_1_6222;1_1_6223;1_1_6224;1_1_6225	PF00583;PF00441;PF08659;PF08242;PF01370;PF00202;PF00106;PF00668;PF03992;PF01494;PF00501;PF00108;PF01266;PF02770;PF00109;PF00155;PF03756;PF00891;PF00067;PF02801;PF02771;PF01041;PF04321;PF08028;PF08241	PF00440;PF02771;PF02770;PF00441;PF08028;PF10604;PF00931;PF05729;PF13191;PF13481;PF00041;PF01382;PF07690;PF06779;PF00083;PF00106;PF08659;PF13561;PF13460;PF00501;PF13193;PF00550;PF00668;PF00501;PF14535;PF13193;PF00067;PF01648;PF01474;PF05977;PF07690;PF01063;PF00180;PF00694;PF00330;PF04412;PF04339;PF13480;PF13489;PF13847;PF02353;PF01209;PF05175;PF05401;PF08241;PF08242;PF13649;PF01728;PF00682;PF01817;PF00850;PF13673;PF13420;PF13508;PF00583;PF00425;PF04715;PF00117;PF07722;PF00202;PF07690;PF00083;PF06779;PF00550;PF14573;PF00109;PF00108;PF02801;PF00155;PF00266;PF01212;PF01041;PF01053;PF00501;PF13193;PF00067;PF01382;PF13360;PF14269;PF05935;PF09084;PF12974;PF00497;PF13379;PF16868;PF00004;PF13401;PF13304;PF13191;PF00005;PF13555;PF00528;PF01381;PF13560;PF12844;PF13443;PF13693;PF07883;PF05899;PF00400;PF02239;PF12894;PF13191;PF13560;PF01381;PF12844;PF13413;PF10517;PF13229;PF05048;PF16864;PF00891;PF08242;PF00550;PF04486;PF03992;PF01494;PF13978;PF12671;PF05257;PF00041;PF13977;PF17071;PF00440;PF00754;PF01244;PF00144;PF13560;PF01381;PF01494;PF01266;PF07992;PF00070;PF13450;PF03486;PF01946;PF00890;PF00440;PF02909;PF08274;PF10571;PF03831;PF03756;PF00440;PF04321;PF01370;PF05368;PF03435;PF01073;PF16363;PF13460
1	deepbgc	0.1.0	deepbgc	1_7011592-7014680.1	7011592	7014680	3088	3	4	1	0.53362	antibacterial	0.60	0.07	0.17	0.17	Saccharide	0.00	0.00	0.12	0.05	0.05	0.74	0.08	1_1_6227;1_1_6228;1_1_6229	PF00483	PF13546;PF00440;PF00483;PF12804
1	deepbgc	0.1.0	deepbgc	1_7015917-7132017.1	7015917	7132017	116100	87	209	24	0.84098		0.47	0.46	0.20	0.17	NRP-Polyketide	0.02	0.61	0.11	0.55	0.06	0.04	0.01	1_1_6231;1_1_6232;1_1_6233;1_1_6234;1_1_6235;1_1_6236;1_1_6237;1_1_6238;1_1_6239;1_1_6240;1_1_6241;1_1_6242;1_1_6243;1_1_6244;1_1_6245;1_1_6246;1_1_6247;1_1_6248;1_1_6249;1_1_6250;1_1_6251;1_1_6252;1_1_6253;1_1_6254;1_1_6255;1_1_6256;1_1_6257;1_1_6258;1_1_6259;1_1_6260;1_1_6261;1_1_6262;1_1_6263;1_1_6264;1_1_6265;1_1_6266;1_1_6267;1_1_6268;1_1_6269;1_1_6270;1_1_6271;1_1_6272;1_1_6273;1_1_6274;1_1_6275;1_1_6276;1_1_6277;1_1_6278;1_1_6279;1_1_6280;1_1_6281;1_1_6282;1_1_6283;1_1_6284;1_1_6285;1_1_6286;1_1_6287;1_1_6288;1_1_6289;1_1_6290;1_1_6291;1_1_6292;1_1_6293;1_1_6294;1_1_6295;1_1_6296;1_1_6297;1_1_6298;1_1_6299;1_1_6300;1_1_6301;1_1_6302;1_1_6303;1_1_6304;1_1_6305;1_1_6306;1_1_6307;1_1_6308;1_1_6309;1_1_6310;1_1_6311;1_1_6312;1_1_6313;1_1_6314;1_1_6315;1_1_6316;1_1_6317	PF00903;PF00857;PF08659;PF01636;PF08242;PF01370;PF02350;PF00106;PF00668;PF00171;PF00501;PF01593;PF01243;PF01266;PF00109;PF00155;PF00561;PF05147;PF00975;PF02801;PF01041;PF00698;PF08241;PF01757	PF06779;PF07690;PF06609;PF00083;PF05631;PF05977;PF00106;PF08659;PF01370;PF13460;PF13561;PF01565;PF08031;PF02350;PF13579;PF13517;PF01839;PF01757;PF13560;PF01381;PF12844;PF07690;PF06779;PF06609;PF00083;PF05631;PF05977;PF12697;PF07859;PF00296;PF13350;PF04273;PF01636;PF00857;PF01965;PF00165;PF12833;PF10099;PF13490;PF04545;PF08281;PF07638;PF13384;PF04542;PF02469;PF05368;PF01370;PF01073;PF00106;PF16363;PF13460;PF11066;PF00875;PF03441;PF00561;PF12697;PF12146;PF02310;PF02607;PF13411;PF13518;PF00376;PF01527;PF04542;PF04545;PF08281;PF13412;PF07992;PF01266;PF12831;PF00890;PF13450;PF01593;PF07103;PF02353;PF13489;PF13847;PF08241;PF08242;PF13649;PF06966;PF02544;PF04191;PF04140;PF12697;PF00561;PF00975;PF12146;PF13581;PF02518;PF00072;PF00196;PF08281;PF13384;PF13191;PF13401;PF00196;PF13384;PF13412;PF13191;PF00005;PF05496;PF00664;PF05147;PF00069;PF01636;PF00400;PF11715;PF13360;PF10399;PF07172;PF13384;PF00069;PF07714;PF01636;PF13556;PF00196;PF02001;PF08281;PF04967;PF13551;PF13384;PF13542;PF13581;PF07228;PF13492;PF13185;PF01590;PF08448;PF00989;PF13426;PF00155;PF01212;PF01041;PF00266;PF01053;PF00550;PF00698;PF16197;PF02801;PF00109;PF03176;PF03176;PF16561;PF01032;PF01032;PF00005;PF13555;PF13175;PF02463;PF13191;PF13304;PF13521;PF01497;PF00664;PF13481;PF00005;PF00501;PF13193;PF00668;PF00550;PF00664;PF00005;PF00756;PF00561;PF01979;PF07969;PF00171;PF00732;PF05834;PF13450;PF05199;PF03193;PF00005;PF13555;PF13191;PF13401;PF13304;PF00571;PF00528;PF04069;PF00561;PF08386;PF00561;PF08386;PF03466;PF00126;PF13556;PF00903;PF13669;PF13468;PF03995;PF14606;PF13472;PF01243;PF01145;PF01513;PF12796;PF13646;PF05731;PF08007;PF00190;PF00254;PF07690;PF13347;PF00873;PF03176;PF07549;PF02355
1	deepbgc	0.1.0	deepbgc	1_7140142-7228816.1	7140142	7228816	88674	71	182	20	0.89741	cytotoxic	0.43	0.59	0.22	0.12	NRP	0.02	0.70	0.05	0.33	0.01	0.01	0.07	1_1_6325;1_1_6326;1_1_6327;1_1_6328;1_1_6329;1_1_6330;1_1_6331;1_1_6332;1_1_6333;1_1_6334;1_1_6335;1_1_6336;1_1_6337;1_1_6338;1_1_6339;1_1_6340;1_1_6341;1_1_6342;1_1_6343;1_1_6344;1_1_6345;1_1_6346;1_1_6347;1_1_6348;1_1_6349;1_1_6350;1_1_6351;1_1_6352;1_1_6353;1_1_6354;1_1_6355;1_1_6356;1_1_6357;1_1_6358;1_1_6359;1_1_6360;1_1_6361;1_1_6362;1_1_6363;1_1_6364;1_1_6365;1_1_6366;1_1_6367;1_1_6368;1_1_6369;1_1_6370;1_1_6371;1_1_6372;1_1_6373;1_1_6374;1_1_6375;1_1_6376;1_1_6377;1_1_6378;1_1_6379;1_1_6380;1_1_6381;1_1_6382;1_1_6383;1_1_6384;1_1_6385;1_1_6386;1_1_6387;1_1_6388;1_1_6389;1_1_6390;1_1_6391;1_1_6392;1_1_6393;1_1_6394;1_1_6395	PF00583;PF00441;PF08242;PF00668;PF01494;PF00171;PF00501;PF01243;PF01266;PF02770;PF00155;PF03364;PF00067;PF00975;PF00348;PF02771;PF00702;PF08028;PF04820;PF08241	PF01609;PF13586;PF00171;PF00486;PF01590;PF00271;PF00176;PF12419;PF00348;PF01980;PF09995;PF13489;PF13847;PF02353;PF08704;PF01209;PF08003;PF08241;PF08242;PF13649;PF01135;PF03707;PF08376;PF02518;PF03259;PF05331;PF03029;PF12900;PF01243;PF03259;PF13622;PF02551;PF12029;PF00271;PF00270;PF04851;PF04307;PF13481;PF00005;PF00664;PF00005;PF00664;PF13534;PF13183;PF12838;PF13187;PF13484;PF02913;PF01565;PF13463;PF01047;PF12802;PF00664;PF00005;PF13191;PF02463;PF02618;PF04138;PF11716;PF07992;PF13738;PF13434;PF00743;PF13450;PF01946;PF12831;PF01266;PF00890;PF03486;PF05834;PF01494;PF01134;PF00296;PF00067;PF10604;PF03364;PF01047;PF13463;PF12802;PF01638;PF13419;PF13242;PF00702;PF12710;PF01037;PF12840;PF13412;PF12802;PF01047;PF01022;PF13518;PF13404;PF06912;PF05145;PF00300;PF13520;PF00324;PF00582;PF00999;PF01613;PF04820;PF01266;PF00486;PF03704;PF00171;PF00501;PF13193;PF00550;PF00975;PF12697;PF12146;PF03621;PF00067;PF00501;PF13193;PF00550;PF00668;PF13847;PF13489;PF05175;PF13649;PF05401;PF08241;PF08242;PF05724;PF01648;PF06224;PF05977;PF07690;PF13347;PF03209;PF00668;PF00501;PF13193;PF00550;PF00975;PF12697;PF00668;PF00501;PF13193;PF00550;PF00668;PF02771;PF02770;PF00441;PF08028;PF00441;PF08028;PF13508;PF13527;PF00583;PF14542;PF13673;PF00155;PF01212;PF01053;PF09365;PF00464;PF00155;PF00266;PF00550;PF13193;PF00501;PF00668;PF00931;PF13191;PF05729;PF13401;PF03704;PF00486;PF13424;PF13432;PF00931;PF13191;PF03704;PF00486;PF13551;PF12802;PF13518;PF09339;PF13545;PF13542
1	deepbgc	0.1.0	deepbgc	1_7275669-7283358.1	7275669	7283358	7689	10	12	0	0.78733	antibacterial	0.63	0.11	0.14	0.16		0.00	0.03	0.34	0.22	0.19	0.07	0.18	1_1_6440;1_1_6441;1_1_6442;1_1_6443;1_1_6444;1_1_6445;1_1_6446;1_1_6447;1_1_6448;1_1_6449		PF10012;PF04075;PF00440;PF12138;PF02627;PF13160;PF07398;PF11716;PF13532;PF12802;PF00480;PF13581
1	deepbgc	0.1.0	deepbgc	1_7347030-7348965.1	7347030	7348965	1935	2	2	0	0.51731	antibacterial	0.80	0.04	0.16	0.46	Polyketide	0.00	0.00	0.01	0.92	0.01	0.01	0.05	1_1_6507;1_1_6508		PF07690;PF13532
1	deepbgc	0.1.0	deepbgc	1_7360302-7361975.1	7360302	7361975	1673	2	14	3	0.61082	cytotoxic	0.26	0.50	0.20	0.05		0.03	0.11	0.45	0.15	0.10	0.00	0.17	1_1_6520;1_1_6521	PF00975;PF08242;PF08241	PF02353;PF01209;PF01135;PF13847;PF05175;PF05401;PF13489;PF08241;PF08242;PF13649;PF07859;PF12697;PF00975;PF10340
1	deepbgc	0.1.0	deepbgc	1_7366624-7459609.1	7366624	7459609	92985	78	146	14	0.79730		0.44	0.33	0.27	0.16		0.02	0.22	0.29	0.30	0.01	0.09	0.21	1_1_6526;1_1_6527;1_1_6528;1_1_6529;1_1_6530;1_1_6531;1_1_6532;1_1_6533;1_1_6534;1_1_6535;1_1_6536;1_1_6537;1_1_6538;1_1_6539;1_1_6540;1_1_6541;1_1_6542;1_1_6543;1_1_6544;1_1_6545;1_1_6546;1_1_6547;1_1_6548;1_1_6549;1_1_6550;1_1_6551;1_1_6552;1_1_6553;1_1_6554;1_1_6555;1_1_6556;1_1_6557;1_1_6558;1_1_6559;1_1_6560;1_1_6561;1_1_6562;1_1_6563;1_1_6564;1_1_6565;1_1_6566;1_1_6567;1_1_6568;1_1_6569;1_1_6570;1_1_6571;1_1_6572;1_1_6573;1_1_6574;1_1_6575;1_1_6576;1_1_6577;1_1_6578;1_1_6579;1_1_6580;1_1_6581;1_1_6582;1_1_6583;1_1_6584;1_1_6585;1_1_6586;1_1_6587;1_1_6588;1_1_6589;1_1_6590;1_1_6591;1_1_6592;1_1_6593;1_1_6594;1_1_6595;1_1_6596;1_1_6597;1_1_6598;1_1_6599;1_1_6600;1_1_6601;1_1_6602;1_1_6603	PF01494;PF02803;PF00171;PF00535;PF00501;PF01593;PF00583;PF00378;PF00441;PF01636;PF00108;PF01266;PF02770;PF02771	PF01380;PF01116;PF04978;PF12867;PF02771;PF02770;PF00441;PF13560;PF03747;PF13669;PF08877;PF03459;PF12728;PF13411;PF00376;PF09995;PF00069;PF07714;PF06293;PF01636;PF13424;PF13374;PF01946;PF03486;PF12831;PF00890;PF01266;PF01494;PF07992;PF13450;PF01593;PF04075;PF01494;PF00890;PF07992;PF01266;PF00070;PF13450;PF00440;PF12697;PF08840;PF00144;PF03060;PF09370;PF01070;PF00478;PF00501;PF13193;PF01699;PF01804;PF00501;PF13193;PF03631;PF14535;PF00501;PF13193;PF00501;PF00378;PF16113;PF12172;PF01796;PF02803;PF00108;PF04149;PF10000;PF13840;PF13191;PF13401;PF11716;PF07398;PF00890;PF01266;PF12831;PF03486;PF01946;PF13450;PF07992;PF01494;PF05834;PF01134;PF13738;PF01636;PF01633;PF07228;PF08448;PF08447;PF02738;PF00111;PF01799;PF13556;PF13520;PF09925;PF13556;PF00126;PF00440;PF09339;PF02082;PF13384;PF12802;PF12840;PF13412;PF01022;PF01978;PF13551;PF03259;PF13641;PF00535;PF10111;PF04464;PF06983;PF02146;PF00583;PF00720;PF02687;PF00027;PF00150;PF03825;PF07690;PF06609;PF00083;PF05977;PF12832;PF03137;PF13560;PF12844;PF13443;PF13413;PF01381;PF09339;PF07883;PF00190;PF02311;PF12245;PF13385;PF02210;PF00501;PF05893;PF00171;PF04443;PF00583;PF08445;PF13508;PF05977;PF13347;PF07690;PF00501
